:START_ID,:TYPE,:END_ID,reference_uri,reference_supporting_text,reference_date,property_label,property_description:IGNORE,property_uri
HGNC:4141,RO:0002434,HGNC:12612,https://www.ncbi.nlm.nih.gov/pubmed/30425250,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2348,RO:0002434,HGNC:12612,"https://www.ncbi.nlm.nih.gov/pubmed/31594848,28611184",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:6912,RO:0002434,HGNC:3236,https://www.ncbi.nlm.nih.gov/pubmed/20029029,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:3694681,RO:0003301,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/16697652,15935052",This edge comes from the Monarch Knowledge Graph 2019.,NA,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:3280,RO:0002434,HGNC:9534,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:20261,RO:0002327,GO:0005515,"https://www.ncbi.nlm.nih.gov/pubmed/23275563,25416956,17500595,32296183,26496610,30021884,27107012,32814053,21516116,31515488",This edge comes from the Monarch Knowledge Graph 2019.,NA,enables,NA,http://purl.obolibrary.org/obo/RO_0002327
HGNC:939,RO:0002434,HGNC:10857,https://www.ncbi.nlm.nih.gov/pubmed/32296183,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12479,RO:0002434,HGNC:2717,https://www.ncbi.nlm.nih.gov/pubmed/17452440,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4566,RO:0002434,HGNC:20778,https://www.ncbi.nlm.nih.gov/pubmed/19380743,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12692,RO:0002434,HGNC:20778,https://www.ncbi.nlm.nih.gov/pubmed/22536447,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:5241,RO:0002434,HGNC:20766,"https://www.ncbi.nlm.nih.gov/pubmed/25864199,27684187,25036637",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:17142,BFO:0000050,GO:0048471,http://purl.obolibrary.org/obo/go/references/0000044,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:2494,RO:0002434,HGNC:11125,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12692,RO:0002434,HGNC:11280,https://www.ncbi.nlm.nih.gov/pubmed/28968743,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:6400,RO:0002434,HGNC:3236,"https://www.ncbi.nlm.nih.gov/pubmed/23956138,24797263",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:96067,RO:0002200,HP:0002069,"https://www.ncbi.nlm.nih.gov/pubmed/11152661,17715336",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:2494,RO:0002434,HGNC:7672,https://www.ncbi.nlm.nih.gov/pubmed/28319085,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:620,RO:0002434,HGNC:12666,"https://www.ncbi.nlm.nih.gov/pubmed/31536960,28315680",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:1033,RO:0003304,EFO:0004784,"https://www.ncbi.nlm.nih.gov/pubmed/30038396,33414549",This edge comes from the Monarch Knowledge Graph 2019.,NA,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
HGNC:10899,RO:0002434,HGNC:23024,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:10548,RO:0002434,HGNC:5237,https://www.ncbi.nlm.nih.gov/pubmed/17127076,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4851,RO:0003304,EFO:0008378,https://www.ncbi.nlm.nih.gov/pubmed/28199695,This edge comes from the Monarch Knowledge Graph 2019.,NA,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MGI:96067,RO:0002331,GO:0042297,http://www.informatics.jax.org/accession/MGI:4834177|http://purl.obolibrary.org/obo/go/references/0000096,This edge comes from the Monarch Knowledge Graph 2019.,NA,involved_in,NA,http://purl.obolibrary.org/obo/RO_0002331
MGI:87986,RO:0002200,MP:0002083,https://www.ncbi.nlm.nih.gov/pubmed/11544177,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:15630,RO:0002434,HGNC:5232,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:5763069,None,HGNC:4851,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,None,NA,None
HGNC:938,BFO:0000050,GO:0030424,https://www.ncbi.nlm.nih.gov/pubmed/19228967,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:9854,RO:0002434,HGNC:24500,https://www.ncbi.nlm.nih.gov/pubmed/29507755,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11280,BFO:0000050,GO:0005829,http://reactome.org/content/detail/R-HSA-193705|http://reactome.org/content/detail/R-HSA-193703|http://reactome.org/content/detail/R-HSA-507719|http://reactome.org/content/detail/R-HSA-204947|http://reactome.org/content/detail/R-HSA-193684|http://reactome.org/content/detail/R-HSA-193641|http://reactome.org/content/detail/R-HSA-193694|http://reactome.org/content/detail/R-HSA-209566|http://reactome.org/content/detail/R-HSA-5205663|http://reactome.org/content/detail/R-HSA-5205673|http://reactome.org/content/detail/R-HSA-5205649|http://reactome.org/content/detail/R-HSA-205008|http://purl.obolibrary.org/obo/go/references/0000052|https://www.ncbi.nlm.nih.gov/pubmed/8650207,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:9564,RO:0002325,HGNC:9537,https://www.ncbi.nlm.nih.gov/pubmed/22939629,This edge comes from the Monarch Knowledge Graph 2019.,NA,colocalizes with,NA,http://purl.obolibrary.org/obo/RO_0002325
HGNC:620,RO:0002434,HGNC:28164,https://www.ncbi.nlm.nih.gov/pubmed/21832049,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:18420,RO:0002200,HP:0000718,http://purl.obolibrary.org/obo/MONDO_0019349|https://www.ncbi.nlm.nih.gov/pubmed/24852293,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:391,RO:0002434,HGNC:5270,https://www.ncbi.nlm.nih.gov/pubmed/18624398,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2239,RO:0002434,HGNC:5960,"https://www.ncbi.nlm.nih.gov/pubmed/23636414,19656241",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MONDO:0007739,RO:0002200,HP:0001272,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:2717,RO:0002434,HGNC:6600,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:20778,RO:0002434,HGNC:24500,https://www.ncbi.nlm.nih.gov/pubmed/29507755,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9966,RO:0002331,GO:0043065,https://www.ncbi.nlm.nih.gov/pubmed/20564196,This edge comes from the Monarch Knowledge Graph 2019.,NA,involved_in,NA,http://purl.obolibrary.org/obo/RO_0002331
HGNC:28719,RO:0002434,HGNC:3594,https://www.ncbi.nlm.nih.gov/pubmed/32694731,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4298,RO:0002434,HGNC:9554,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9544,RO:0002434,HGNC:463,https://www.ncbi.nlm.nih.gov/pubmed/22119785,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:1098280,RO:0002434,HGNC:11998,https://www.ncbi.nlm.nih.gov/pubmed/20961098,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9558,RO:0002434,HGNC:4566,https://www.ncbi.nlm.nih.gov/pubmed/19380743,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4584,RO:0002200,HP:0001332,"http://purl.obolibrary.org/obo/MONDO_0060629|http://purl.obolibrary.org/obo/MONDO_0013907|http://purl.obolibrary.org/obo/MONDO_0013655|http://purl.obolibrary.org/obo/MONDO_0015802|https://www.ncbi.nlm.nih.gov/pubmed/30776697,27164704,27159321",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:17162,RO:0002434,HGNC:26433,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002206,UBERON:0014892,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:28912,RO:0002200,HP:0001263,"http://purl.obolibrary.org/obo/MONDO_0010476|https://www.ncbi.nlm.nih.gov/pubmed/28554332,28932395,29171013,29981852,23687123,25744623,30169597,26609730,27652284,24621584,29445477,24368176,26790960,28711740,27030146,23176820,27681470,24790802",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:9559,BFO:0000050,GO:0005654,http://reactome.org/content/detail/R-HSA-174058|http://reactome.org/content/detail/R-HSA-8939801|http://reactome.org/content/detail/R-HSA-5635854|http://reactome.org/content/detail/R-NUL-9604648|http://reactome.org/content/detail/R-HSA-187574|http://reactome.org/content/detail/R-HSA-8952408,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:9558,RO:0002206,UBERON:0013540,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:11571,RO:0002325,HGNC:9535,https://www.ncbi.nlm.nih.gov/pubmed/22939629,This edge comes from the Monarch Knowledge Graph 2019.,NA,colocalizes with,NA,http://purl.obolibrary.org/obo/RO_0002325
HGNC:25169,RO:0002434,HGNC:14339,https://www.ncbi.nlm.nih.gov/pubmed/31091453,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:18039,RO:0002434,HGNC:7672,https://www.ncbi.nlm.nih.gov/pubmed/17373667,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:129,RO:0002200,HP:0002063,"http://purl.obolibrary.org/obo/MONDO_0008070|https://www.ncbi.nlm.nih.gov/pubmed/15236405,25326635,19562689,12921789",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:6600,RO:0002434,HGNC:4851,https://www.ncbi.nlm.nih.gov/pubmed/30994454,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4851,RO:0002200,HP:0040140,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:3594,RO:0002434,HGNC:6392,"https://www.ncbi.nlm.nih.gov/pubmed/32694731,31586073",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:144,RO:0002434,HGNC:4851,https://www.ncbi.nlm.nih.gov/pubmed/25959826,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2457,RO:0002434,HGNC:8127,"https://www.ncbi.nlm.nih.gov/pubmed/10753899,16434389",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:10067,RO:0002434,HGNC:28328,https://www.ncbi.nlm.nih.gov/pubmed/29180619,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:25321,RO:0002434,HGNC:16031,"https://www.ncbi.nlm.nih.gov/pubmed/26670046,23032186,26600301,31067453,30561431,32019898,23746843,22791023,28775156,27307491,28514442,24726327,21455180,27591049,27545878,30804189,28978479",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9828,RO:0002434,HGNC:9544,https://www.ncbi.nlm.nih.gov/pubmed/30033366,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:6877,RO:0002331,GO:0006915,http://purl.obolibrary.org/obo/go/references/0000043,This edge comes from the Monarch Knowledge Graph 2019.,NA,involved_in,NA,http://purl.obolibrary.org/obo/RO_0002331
HGNC:10548,RO:0002200,HP:0001332,http://purl.obolibrary.org/obo/MONDO_0008119,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4914,RO:0002434,HGNC:20738,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:16889,RO:0002434,HGNC:4566,https://www.ncbi.nlm.nih.gov/pubmed/19380743,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4834,RO:0002434,HGNC:7104,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2092,RO:0002434,HGNC:4851,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9299,RO:0002434,HGNC:2498,https://www.ncbi.nlm.nih.gov/pubmed/12036313,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:30892,RO:0002434,HGNC:15864,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:18412,RO:0002206,UBERON:0000966,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:6600,BFO:0000050,GO:0005737,https://www.ncbi.nlm.nih.gov/pubmed/21873635,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:9534,RO:0002434,HGNC:10899,https://www.ncbi.nlm.nih.gov/pubmed/27705803,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12692,RO:0002434,HGNC:7739,"https://www.ncbi.nlm.nih.gov/pubmed/27173435,15383276,28514442,31944090",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MONDO:0007739,RO:0002200,HP:0002500,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11280,RO:0002327,GO:0005515,"https://www.ncbi.nlm.nih.gov/pubmed/27103069,24189400,31169361,20808283,20417604,27728806,24668264,31980649,18083104,21900206,14676191,20168092,26344566,22421968,25959826,19615732,24316673,17580304,26524528,25422469,16189514,25416956,32296183,23274085,21988832,25026213,17389358,22178386,28404643,22190034,8618896,24879152,20173742,20010802,20551902,21149568,32814053,29519959,26347139,19229298,19427866,20562859,16169070,25910212,8702753,25040165,25686248,16874300,23459205,24089205,20357094,20452972,25126726,19250911,31515488",This edge comes from the Monarch Knowledge Graph 2019.,NA,enables,NA,http://purl.obolibrary.org/obo/RO_0002327
HGNC:4897,RO:0002434,HGNC:18178,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9565,RO:0002434,HGNC:30221,https://www.ncbi.nlm.nih.gov/pubmed/16227581,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4851,RO:0002434,HGNC:10436,https://www.ncbi.nlm.nih.gov/pubmed/23443539,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:15577,BFO:0000050,GO:0005737,https://www.ncbi.nlm.nih.gov/pubmed/21873635,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:1774,RO:0002434,HGNC:4141,https://www.ncbi.nlm.nih.gov/pubmed/30021884,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2752,RO:0002434,HGNC:2717,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:144,RO:0002434,HGNC:5253,https://www.ncbi.nlm.nih.gov/pubmed/16263121,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4298,RO:0002434,HGNC:3999,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:30892,RO:0002434,HGNC:28826,https://www.ncbi.nlm.nih.gov/pubmed/25147182,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12612,RO:0002434,HGNC:28826,https://www.ncbi.nlm.nih.gov/pubmed/30425250,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:14101,RO:0002434,HGNC:28796,https://www.ncbi.nlm.nih.gov/pubmed/30217970,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2498,RO:0002434,HGNC:9195,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:8156,BFO:0000050,GO:0005783,https://www.ncbi.nlm.nih.gov/pubmed/9242668,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:5046,BFO:0000050,GO:0005634,https://www.ncbi.nlm.nih.gov/pubmed/21873635,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:11205,RO:0002434,HGNC:14339,https://www.ncbi.nlm.nih.gov/pubmed/31091453,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:10062,RO:0002434,HGNC:30300,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:13919,RO:0002434,HGNC:16889,"https://www.ncbi.nlm.nih.gov/pubmed/26169395,28821611",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
